ALPK2	1	chr18	-	56148479	56296189	56149271,56165329,56171380,56182313,56184414,56191073,56191294,56196470,56205456,56247780,56274671,56279049,	56165281,56171163,56182225,56184140,56191038,56191167,56196323,56202066,56246046,56274554,56278921,56295996,
MALT1	0	chr18	+	56338618	56421709	56339084,56348568,56363719,56367823,56376788,56377304,56378185,56381341,56383199,56390483,56400806,56401613,56402561,56409246,56411727,56413023,	56348402,56363598,56367673,56376610,56377208,56378153,56381315,56383167,56390280,56400629,56401539,56402434,56409097,56411570,56412898,56414637,
LMAN1	1	chr18	-	56995055	57027194	56998361,56998771,57000476,57005859,57006185,57013283,57014803,57016468,57020533,57021812,57022652,57022890,	56998650,57000323,57005789,57005992,57013151,57014745,57016345,57020434,57021751,57022545,57022736,57026263,
CCBE1	0	chr18	-	57098172	57364612	57103373,57105378,57106810,57107048,57115335,57122183,57134123,57136839,57147470,57363941,	57105343,57106775,57106909,57115215,57122083,57133971,57136705,57147418,57363861,57364444,
CDH20	1	chr18	+	59000815	59223006	59001060,59158032,59166713,59167735,59170353,59174793,59195453,59203862,59206378,59212377,59217462,	59157635,59166419,59167616,59170186,59174606,59195200,59203726,59206257,59212260,59217211,59221423,
RNF152	0	chr18	-	59475296	59560992	59483831,	59560028,
KIAA1468	0	chr18	+	59854507	59975062	59855264,59878475,59888341,59888507,59888730,59894725,59894922,59895831,59898502,59899660,59912109,59919987,59922711,59925321,59925909,59928891,59931378,59932085,59933982,59936181,59941319,59942706,59947675,59947942,59949677,59954700,59958864,59966093,	59878386,59888270,59888452,59888617,59894522,59894831,59895538,59898427,59899565,59911997,59919897,59922640,59925181,59925745,59928744,59931222,59931962,59933934,59936102,59941213,59942607,59947593,59947879,59949539,59954584,59958776,59966023,59972647,
TNFRSF11A	1	chr18	+	59992548	60058525	59992660,60015482,60017170,60021767,60025574,60027282,60029026,60033993,60036717,	60015401,60017045,60021624,60025481,60027188,60028913,60033941,60035934,60051984,
PHLPP1	1	chr18	+	60382683	60647666	60384492,60497464,60506142,60527834,60562390,60563244,60570399,60572517,60582241,60587347,60609151,60612504,60625992,60630705,60639941,60642858,	60497268,60506017,60527668,60562244,60563014,60570197,60572457,60582146,60587192,60608951,60612342,60625862,60630601,60639747,60642630,60645495,
VPS4B	1	chr18	-	61056423	61089696	61058309,61060782,61064486,61066556,61067429,61067936,61071059,61074732,61077679,61078811,	61060642,61064267,61066475,61067281,61067780,61070940,61074665,61077523,61078700,61089466,
AC009802.1	0	chr18	-	61602042	61609601	61602098,	61609566,
CDH7	1	chr18	+	63417488	63548175	63417616,63430288,63477234,63481840,63489484,63492067,63511301,63525188,63526282,63527061,63530153,	63429883,63476940,63481721,63489317,63491880,63511048,63525052,63526161,63526944,63529902,63547637,
CDH19	1	chr18	-	64168320	64271371	64172539,64176483,64178922,64197203,64202344,64211461,64212140,64218495,64221761,64235947,64239553,	64176232,64178805,64197082,64202223,64211208,64211956,64218331,64221642,64235653,64239247,64271191,
CCDC102B	1	chr18	+	66401969	66722426	66402003,66504606,66506163,66513658,66542022,66564665,66678341,	66503986,66505943,66513550,66541906,66564456,66678171,66721267,
RTTN	0	chr18	-	67671029	67873181	67671472,67672503,67673720,67684910,67688053,67692084,67696037,67697345,67698217,67715424,67718784,67721520,67725068,67727278,67733158,67741230,67742777,67753920,67755383,67759456,67760040,67776953,67781835,67788936,67794977,67795782,67801777,67802516,67806952,67807424,67809623,67813019,67816273,67817323,67817969,67833424,67834267,67836303,67844081,67855459,67857955,67860689,67863884,67864974,67866740,67869219,67871499,67872551,	67672434,67673617,67684643,67687851,67691958,67695960,67697248,67698112,67715207,67718647,67721367,67724978,67727086,67733065,67741142,67742588,67753849,67755225,67759346,67759912,67776734,67781681,67788792,67794738,67795594,67801709,67802420,67806835,67807336,67809524,67812848,67816137,67817207,67817844,67833298,67834155,67836091,67843911,67855344,67857774,67860524,67863737,67864860,67866650,67869130,67871322,67872364,67872864,
NETO1	1	chr18	-	70409549	70534810	70410005,70416323,70417855,70423382,70451141,70461479,70461639,70526309,70532180,70532476,	70416249,70417297,70423269,70450913,70461352,70461598,70526061,70532043,70532423,70534499,
TIMM21	0	chr18	+	71815746	71827765	71816344,71822442,71822638,71825322,71825511,	71822380,71822541,71825249,71825406,71825611,
CYB5A	1	chr18	-	71918082	71959251	71920900,71923010,71928179,71930712,	71922976,71928150,71930584,71958982,
CNDP1	1	chr18	+	72201675	72252261	72201926,72223701,72226707,72228253,72229370,72234668,72238505,72244264,72245562,72247507,72250944,	72223573,72226558,72228091,72229282,72234468,72238421,72244104,72245398,72247366,72250797,72251732,
SMIM21	0	chr18	-	73121431	73139658	73122864,73130871,	73130741,73139390,
ZNF516	1	chr18	-	74070145	74207146	74074512,74082550,74083526,74090957,74092259,74155167,74175097,	74082483,74083422,74090810,74090959,74153201,74174984,74207100,
ZNF236	1	chr18	+	74536116	74682683	74536362,74561624,74563895,74580819,74583781,74587620,74590108,74592272,74593468,74607241,74611178,74616477,74617371,74620529,74622125,74622767,74624303,74625854,74627815,74632014,74635130,74637510,74639138,74639473,74640062,74649299,74659608,74668138,74671772,74672811,	74561482,74563731,74580641,74583657,74587448,74589965,74592069,74593240,74606969,74610975,74616336,74617111,74620276,74622024,74622616,74624200,74625703,74627603,74631732,74635027,74637145,74638993,74639233,74639883,74649112,74659477,74667941,74671643,74672635,74680171,
MBP	0	chr18	-	74691723	74728998	74692427,74696850,74700868,74702016,74721882,	74696731,74700833,74701912,74721805,74728788,
GALR1	1	chr18	+	74962505	74989852	74963170,74968179,	74968114,74980541,
ATP9B	1	chr18	+	76829397	77137491	76829529,76856649,76870505,76873354,76886375,76903860,76914555,76936907,76953263,76967012,76974038,77013541,77037196,77063716,77067234,77089302,77090104,77096711,77097449,77102366,77104354,77105572,77105839,77107925,77108196,77119462,77132882,77134101,	76856476,76870355,76873241,76886267,76903802,76914504,76936813,76953183,76966937,76973962,77013381,77037054,77063604,77066986,77089141,77090012,77096628,77097279,77102268,77104265,77105428,77105775,77107770,77108132,77119354,77132825,77133898,77137247,
NFATC1	1	chr18	+	77155856	77289325	77156351,77171501,77193738,77208984,77211126,77211816,77221366,77227582,77246630,	77170403,77193579,77208782,77210954,77211676,77221311,77227450,77246248,77287528,
CTDP1	0	chr18	+	77439801	77516623	77440261,77455308,77456070,77457988,77464917,77470436,77473138,77475528,77477676,77478016,77489069,77496521,	77455225,77455977,77457860,77464767,77470346,77472972,77474491,77477535,77477810,77488907,77496355,77513652,
HSBP1L1	0	chr18	+	77724561	77730822	77724786,77726678,77728183,	77726612,77728089,77730440,
PARD6G	1	chr18	-	77915115	78005429	77918489,77960815,	77960593,78005160,
USP14	0	chr18	+	158608	214629	158714,163453,166819,179037,180339,192900,196767,197696,198132,199316,202945,203190,204692,210031,210493,	163308,166787,178933,180236,192842,196637,197616,198047,199202,202880,203098,204564,209971,210386,211133,
CLUL1	1	chr18	+	596998	650298	597129,618106,619361,625032,627529,633435,641541,645097,	617988,619213,624865,627097,633298,641327,644910,649898,
TYMS	0	chr18	+	657604	673578	657947,659714,662320,669173,670867,671451,	659641,662146,669072,670692,671380,672860,
ENOSF1	0	chr18	-	673859	712676	674406,675402,677444,677872,678737,683380,686008,688608,690631,691106,691276,693908,694334,697355,706578,	675321,677345,677743,678696,683246,685921,688574,690549,691068,691204,693882,694248,697240,706470,712504,
ADCYAP1	1	chr18	+	904944	909904	905061,905497,907791,908364,	905387,907660,908266,909447,
METTL4	0	chr18	-	2538452	2571485	2539144,2544285,2544758,2547528,2552763,2555037,2563858,2567653,	2544194,2544652,2547354,2552694,2554668,2563796,2566820,2571148,
NDC80	0	chr18	+	2571510	2616634	2571682,2573085,2575065,2577868,2578140,2579028,2585201,2587922,2589309,2590161,2595620,2599170,2601484,2606506,2608829,2610860,	2572976,2574988,2577745,2577968,2578926,2585112,2587829,2589203,2590017,2595415,2599018,2601395,2606414,2608699,2610758,2616436,
LPIN2	1	chr18	-	2916992	3011945	2920435,2920879,2921645,2922197,2923859,2924544,2925366,2926803,2927809,2928658,2929156,2931441,2934448,2938035,2939601,2940710,2951354,2954597,2960847,	2920776,2921531,2922045,2923773,2924396,2925222,2926721,2927720,2928589,2929063,2931254,2934349,2937690,2939478,2940603,2951053,2954502,2960647,3011716,
MYL12A	1	chr18	+	3247479	3256225	3247585,3253426,3254048,	3253231,3253887,3255744,
TGIF1	1	chr18	+	3449702	3458409	3450503,3456578,	3456352,3457363,
C18orf42	0	chr18	-	5145368	5197224	5145754,	5197037,
ZBTB14	1	chr18	-	5289018	5296039	5292203,5293326,5294000,	5293243,5293971,5295812,
TMEM200C	1	chr18	-	5882071	5895954	5892156,5895479,	5895029,5895854,
ARHGAP28	1	chr18	+	6834474	6915715	6834538,6837413,6851125,6859896,6868233,6870731,6873573,6873774,6876207,6882298,6887238,6890084,6890542,6894890,6896625,6909023,	6837196,6851033,6859807,6868149,6870589,6873408,6873683,6876130,6882136,6887156,6889887,6890429,6894834,6896501,6908959,6912059,
AP001094.1	0	chr18	-	8336437	8337038	8336454,8336555,	8336459,8336980,
RAB12	1	chr18	+	8609443	8639379	8609951,8624996,8633325,8635620,8636355,	8624936,8633187,8635531,8636251,8638147,
NDUFV2	0	chr18	+	9102628	9134343	9102795,9117901,9119386,9119588,9122679,9124981,9126905,	9117836,9119324,9119472,9122511,9124872,9126829,9134184,
TWSG1	0	chr18	+	9334765	9402418	9334918,9337350,9360069,9396544,	9337191,9359970,9396278,9399344,
RALBP1	1	chr18	+	9475007	9538112	9475174,9513287,9517301,9522507,9524753,9525849,9530939,9533454,9533824,	9512989,9516843,9522158,9524592,9525718,9530832,9533333,9533701,9535669,
TXNDC2	1	chr18	+	9885935	9889272	9886077,	9886586,
VAPA	1	chr18	+	9913999	9960018	9914332,9931959,9936210,9937063,9950565,	9931807,9936107,9936983,9950392,9954050,
NAPG	0	chr18	+	10526031	10552757	10526155,10530834,10532792,10533550,10534493,10539868,10540051,10540396,10546401,10548375,10549093,	10530767,10532708,10533533,10534463,10539759,10539985,10540326,10546323,10548296,10548964,10550074,
MPPE1	0	chr18	-	11882621	11909222	11884626,11885815,11886620,11886777,11887024,11888742,11889489,11893575,11897355,11906308,	11885675,11886498,11886712,11886916,11888668,11889386,11893467,11896983,11906202,11908200,
IMPA2	1	chr18	+	11981427	12030882	11981764,11999186,12009986,12012214,12014372,12028150,12028992,	11999053,12009882,12012169,12014264,12028042,12028841,12030342,
ANKRD62	1	chr18	+	12093852	12127938	12094234,12095284,12095609,12096301,12097776,12099681,12103227,12107466,12115120,12115533,12122515,12124319,12126382,	12095170,12095436,12096195,12097639,12099614,12103157,12107294,12115087,12115392,12122302,12124136,12125459,12127747,
CIDEA	1	chr18	+	12254318	12277372	12254420,12262968,12264452,12274273,	12262824,12264306,12274092,12277122,
AFG3L2	0	chr18	-	12328943	12377313	12329782,12337534,12340400,12344246,12348382,12351209,12351412,12353157,12356830,12358942,12360050,12363855,12367116,12367381,12370925,12371690,	12337340,12340200,12344131,12348272,12351084,12351305,12353004,12356693,12358669,12359926,12363781,12366964,12367275,12370848,12371591,12376968,
PRELID3A	0	chr18	+	12407895	12432232	12408006,12420492,12421628,12427110,12427322,12429435,	12420324,12421539,12427040,12427220,12429349,12431149,
CEP76	0	chr18	-	12672631	12702773	12673502,12674752,12678441,12680827,12686449,12691486,12695350,12697407,12699202,12699904,12701112,	12674535,12678108,12680661,12686261,12691358,12695253,12697222,12698978,12699829,12700957,12702485,
FAM210A	1	chr18	-	13663346	13726559	13666712,13671972,13682104,13697673,	13671861,13681604,13697546,13726328,
ZNF519	1	chr18	-	14103862	14132429	14106408,14124475,	14124349,14132274,
POTEC	1	chr18	-	14511897	14543145	14511992,14513784,14522419,14523506,14524982,14530552,14533197,14535006,14537973,14538248,	14513661,14522253,14523462,14524912,14530482,14533060,14534900,14537800,14538134,14542625,
SNRPD1	0	chr18	+	19192228	19213485	19192404,19202762,19203900,	19202686,19203709,19209023,
GATA6	1	chr18	+	19749404	19782491	19749643,19752240,19757082,19761539,19762805,19763004,	19751069,19756916,19761414,19762718,19762901,19780619,
CABLES1	1	chr18	+	20715727	20840431	20716571,20768873,20774504,20794018,20814668,20816015,20817209,20833030,20833900,	20768802,20774412,20793941,20814572,20815859,20817106,20832924,20833693,20837191,
RIOK3	1	chr18	+	21032787	21063104	21033466,21043043,21044076,21044277,21044592,21046240,21047490,21053590,21055071,21057050,21057232,21059388,	21042928,21043931,21044170,21044483,21046097,21047363,21053393,21054912,21056970,21057143,21059281,21061136,
NPC1	1	chr18	-	21111401	21166862	21112248,21113481,21114523,21115664,21116840,21118635,21119434,21119965,21120501,21121172,21121397,21123533,21124490,21125113,21128072,21131691,21134948,21136577,21137154,21140444,21141491,21148962,21152144,21153538,	21113319,21114410,21115433,21116637,21118506,21119319,21119775,21120412,21121032,21121270,21123419,21124308,21124924,21127970,21131591,21134722,21136207,21137081,21140195,21141324,21148787,21152038,21153416,21166251,
CABYR	0	chr18	+	21719022	21741564	21719082,21723223,21723377,21736963,21740033,	21723055,21723324,21735665,21739910,21741480,
HRH4	1	chr18	+	22040593	22059921	22040885,22048915,	22048752,22056711,
SS18	1	chr18	-	23596217	23670589	23598344,23612496,23615091,23615887,23618623,23619420,23632809,23637706,23658124,23667541,	23612363,23614969,23615795,23618519,23619253,23632588,23637553,23658040,23667465,23670465,
AQP4	1	chr18	-	24432002	24445782	24436453,24440816,24441259,24442560,	24440736,24441095,24442146,24445622,
DSC2	1	chr18	-	28638806	28682378	28648178,28649117,28650816,28651807,28654873,28659955,28660318,28662389,28663026,28666705,28667776,28669557,28671110,28672263,28673606,	28648860,28650692,28651571,28654649,28659813,28660062,28662204,28662892,28666539,28667632,28669402,28670991,28672064,28673522,28681866,
DSC1	1	chr18	-	28709199	28742819	28710674,28711805,28712652,28714093,28714747,28719853,28720264,28722147,28723754,28725740,28728605,28734892,28736125,28737536,28739492,	28711557,28712531,28713854,28714535,28719711,28720005,28721962,28723620,28725574,28728461,28734737,28736006,28737334,28739408,28742495,
DSG1	1	chr18	+	28898052	28936992	28898311,28906579,28906968,28908307,28909999,28911830,28913686,28914165,28916576,28918417,28919988,28923546,28923958,28926161,	28906544,28906837,28908152,28909855,28911664,28913552,28913980,28916317,28918278,28919707,28923413,28923889,28925953,28934260,
DSG3	1	chr18	+	29027758	29058665	29027888,29036438,29037087,29038563,29039140,29039974,29040924,29041375,29044345,29045420,29046717,29049312,29052386,29052751,29054367,	29036403,29036956,29038408,29038996,29039808,29040796,29041190,29044074,29045281,29046493,29049052,29052247,29052688,29054084,29055609,
TTR	0	chr18	+	29171689	29178974	29171934,29172989,29175218,	29172859,29175083,29178531,
RNF138	1	chr18	+	29671818	29711524	29672198,29672849,29691882,29693823,29703537,29704808,29706763,	29672663,29691717,29693708,29703481,29704697,29706656,29709082,
MEP1B	1	chr18	+	29769987	29800367	29770096,29771803,29772653,29772780,29775448,29782973,29784323,29787433,29788234,29790679,29793522,29795224,29797080,29797928,	29771785,29772609,29772737,29775370,29782856,29784145,29787215,29788082,29790464,29793079,29795045,29796954,29797724,29800194,
ZNF397	1	chr18	+	32821001	32829767	32821073,32822848,32823257,	32822355,32823116,32825226,
ZSCAN30	1	chr18	-	32831030	32870172	32834345,32843621,32844419,	32843477,32843909,32870048,
ZNF24	1	chr18	-	32912176	32924420	32917734,32919940,32920697,	32919793,32920195,32924324,
ZNF396	1	chr18	-	32948435	32957301	32949624,32953564,32954328,	32953420,32953840,32957242,
INO80C	1	chr18	-	33048297	33077955	33048706,33058313,33059375,33060527,	33058246,33059264,33060417,33077683,
GALNT1	1	chr18	+	33234524	33291798	33234765,33243766,33257721,33263562,33267150,33269254,33271156,33272284,33282959,33283607,	33243592,33257555,33263355,33266980,33269137,33270976,33272145,33282861,33283473,33289588,
RPRD1A	1	chr18	-	33569787	33647539	33573263,33607038,33607273,33610868,33611060,33613800,	33606863,33607147,33610771,33610954,33613671,33647217,
SLC39A6	1	chr18	-	33688495	33709281	33689708,33691212,33692544,33694437,33696742,33702233,33703627,33704663,33706979,	33691022,33692464,33694060,33696637,33702015,33703458,33704483,33706182,33709077,
ELP2	0	chr18	+	33709834	33760519	33710034,33713279,33716340,33718389,33718835,33721164,33722310,33722929,33724997,33726011,33726344,33734962,33736617,33738867,33739793,33739978,33740967,33744630,33747185,33750159,33751123,	33713201,33716270,33718233,33718758,33721100,33722244,33722789,33724902,33725911,33726213,33734813,33736429,33738798,33739698,33739921,33740895,33744438,33747064,33750026,33751010,33754448,
TPGS2	0	chr18	-	34374069	34409158	34377013,34378572,34380274,34385465,34387897,34398936,	34378412,34380161,34385337,34387810,34398857,34408646,
SYT4	1	chr18	-	40847843	40857615	40850613,40851797,40854359,	40851677,40853545,40857213,
SLC14A1	1	chr18	+	43304092	43332485	43304238,43304978,43310436,43311169,43314367,43316613,43319275,43319627,43328390,	43304915,43310265,43310980,43314239,43316421,43319128,43319493,43328341,43329743,
SIGLEC15	0	chr18	+	43405477	43422521	43405745,43417053,43417861,43419060,43420206,	43416994,43417478,43418683,43420176,43422071,
ATP5A1	0	chr18	-	43660214	43678319	43664329,43664620,43666223,43666460,43667198,43667458,43668223,43669698,43669962,43671817,43675097,	43664470,43666079,43666353,43666974,43667307,43668075,43669532,43669789,43671648,43675019,43678138,
HAUS1	0	chr18	+	43684298	43708299	43684407,43685334,43698282,43700026,43702556,43703330,43704859,43705757,	43685160,43698147,43699892,43702433,43703265,43704788,43705710,43708041,
HDHD2	1	chr18	-	44633774	44676891	44635156,44639411,44641719,44656699,44661075,44662820,	44639348,44641503,44656615,44660867,44662710,44676749,
SKOR2	1	chr18	-	44757494	44775554	44757535,44771353,	44771279,44774781,
SMAD7	1	chr18	-	46446223	46477081	46448280,46468925,46474807,	46468851,46474754,46476182,
C18orf32	0	chr18	-	47003620	47013622	47008780,47010141,	47009954,47013577,
RPL17-C18orf32	1	chr18	-	47008051	47017956	47008780,47010141,47015920,47016922,47017297,47017815,	47009954,47015729,47016824,47017163,47017775,47017902,
RPL17	1	chr18	-	47014823	47018852	47014936,47015920,47016922,47017297,47017815,47017954,47018203,	47015729,47016824,47017163,47017775,47017902,47018116,47018828,
LIPG	1	chr18	+	47088401	47125552	47088775,47091868,47093991,47095918,47101960,47108027,47108852,47110144,47113220,	47091687,47093812,47095807,47101739,47107785,47108732,47109926,47113116,47116871,
RP11-886H22.1	0	chr18	-	47322163	47363993	47322251,47323964,47329223,47352993,47361794,47363255,	47323836,47329057,47352806,47361714,47363081,47363887,
CFAP53	0	chr18	-	47753563	47792892	47753979,47765075,47769486,47777346,47778154,47787607,47788589,	47764973,47769270,47777128,47777851,47787434,47788360,47792706,
MBD1	0	chr18	-	47793887	47808144	47794033,47797910,47799108,47799325,47799841,47800233,47800723,47801415,47801615,47802098,47802351,47802788,47803114,47803368,47803574,47806387,	47797839,47799047,47799194,47799704,47799934,47800556,47801347,47801499,47801970,47802205,47802748,47803032,47803202,47803460,47806253,47807733,
CXXC1	0	chr18	-	47808713	47814674	47809109,47809376,47809731,47809934,47810185,47810471,47810932,47811209,47811617,47811721,47812298,47812627,47813009,47813228,	47809224,47809635,47809885,47810075,47810264,47810748,47811102,47811372,47811695,47812119,47812392,47812909,47813110,47813957,
SKA1	0	chr18	+	47901365	47920543	47901564,47902288,47906620,47908596,47911723,47917663,	47902190,47906496,47908499,47911586,47917494,47918469,
MRO	1	chr18	-	48321490	48351754	48325760,48326513,48327874,48331706,48333220,48335774,48346072,	48326406,48327719,48331524,48333074,48335672,48345951,48351679,
ME2	1	chr18	+	48405419	48480627	48405678,48422298,48434566,48439320,48442613,48443878,48444583,48446935,48447128,48447557,48450582,48452268,48458730,48466010,48466756,	48422179,48434433,48439171,48442538,48443717,48444480,48446826,48447031,48447444,48450468,48452126,48458628,48465940,48466658,48473387,
SMAD4	1	chr18	+	48555984	48611415	48556114,48573665,48575230,48575694,48581363,48584614,48584826,48586286,48591976,48593557,48603146,	48573290,48575056,48575665,48581151,48584495,48584710,48586236,48591793,48593389,48603008,48604626,
MBD2	1	chr18	-	51677971	51751158	51681681,51686273,51691070,51692536,51715381,51731527,	51686135,51690893,51692446,51715244,51731368,51750388,
POLI	1	chr18	+	51795774	51824604	51796031,51797855,51800460,51804225,51807273,51809385,51810383,51813781,51818408,	51797730,51800296,51804073,51807037,51809207,51810292,51813651,51818203,51820019,
STARD6	1	chr18	-	51850728	51884334	51851245,51855810,51858229,51863621,51880473,51880947,51882814,51883537,	51855717,51858112,51863495,51880424,51880854,51882731,51883425,51884162,
DYNAP	0	chr18	+	52258390	52266724	52258570,52262334,	52262170,52265044,
CCDC68	0	chr18	-	52568740	52626739	52571646,52575093,52585227,52586607,52596113,52602179,52604189,52605328,52608314,52610034,52612708,	52575017,52585144,52586502,52596031,52602051,52604064,52605188,52608228,52609906,52612619,52626567,
TXNL1	1	chr18	-	54264439	54305876	54270287,54278328,54281827,54283545,54285357,54291692,54293688,	54278224,54281655,54283476,54285235,54291519,54293592,54305574,
ST8SIA3	1	chr18	+	55018044	55036164	55020256,55021755,55024701,	55021633,55024144,55027226,
ONECUT2	1	chr18	+	55102917	55158529	55104176,	55143669,
FECH	0	chr18	-	55215515	55254004	55218078,55218606,55221656,55222184,55226475,55230212,55233813,55238772,55240597,55247431,	55218547,55221492,55222077,55226377,55230106,55233679,55238624,55240478,55247305,55253786,
NARS	0	chr18	-	55267888	55289405	55269015,55269718,55270175,55273202,55273983,55274565,55274897,55276675,55278939,55280912,55282962,55283207,55287883,	55269587,55270044,55273089,55273848,55274366,55274676,55276589,55278869,55280834,55282873,55283049,55287801,55288940,
SEC11C	1	chr18	+	56806709	56826068	56807267,56816854,56819917,56823039,56824897,	56816745,56819768,56822920,56824840,56825864,
GRP	0	chr18	+	56887400	56898003	56887636,56892966,	56892724,56897636,
RAX	1	chr18	-	56934267	56940625	56936733,56939846,	56939593,56940150,
CPLX4	1	chr18	-	56962634	56985881	56964157,56980004,	56979917,56985528,
PMAIP1	0	chr18	+	57567180	57571538	57567467,	57569879,
ZCCHC2	1	chr18	+	60190240	60245816	60191596,60207025,60209807,60212106,60217693,60223530,60226003,60227877,60230377,60231868,60232329,60237464,60242783,	60206914,60209731,60212035,60217581,60223436,60225920,60227820,60230242,60231804,60232235,60237336,60241290,60243745,
AC015989.1	0	chr18	+	60491423	60492724	60491432,	60492654,
KDSR	1	chr18	-	60994959	61034743	60999134,61002591,61006116,61011726,61018312,61022532,61022796,61027025,61030101,	61002490,61006033,61011643,61018121,61022437,61022731,61026969,61030012,61034244,
SERPINB5	1	chr18	+	61143994	61172318	61144278,61151829,61154316,61156697,61160328,61166520,	61151655,61154179,61156580,61160186,61166353,61170563,
SERPINB12	1	chr18	+	61223393	61234244	61223560,61225659,61226951,61228435,61231353,61232845,	61225585,61226811,61228318,61231211,61232678,61233840,
SERPINB13	1	chr18	+	61254600	61266433	61254684,61256066,61256949,61259710,61260205,61261731,61262418,	61255885,61256890,61259582,61260088,61261589,61262263,61264193,
SERPINB4	1	chr18	-	61304493	61311532	61305357,61306574,61307010,61308225,61309122,61310451,61310837,	61306419,61306868,61308108,61308994,61310395,61310647,61311443,
SERPINB3	1	chr18	-	61322431	61329197	61323295,61324220,61324646,61325864,61326761,61328090,61328476,	61324065,61324504,61325747,61326633,61328034,61328286,61329080,
SERPINB11	1	chr18	+	61369538	61391127	61369611,61370240,61377595,61378628,61379927,61383386,61387389,61388220,	61370085,61377413,61378569,61379799,61383269,61387247,61388065,61390229,
SERPINB7	1	chr18	+	61420281	61472610	61420354,61449774,61459677,61460511,61463617,61465980,61468246,	61449589,61459627,61460395,61463500,61465838,61468100,61471471,
SERPINB2	1	chr18	+	61554934	61571124	61555004,61558846,61562617,61564453,61565078,61569116,61569802,	61558670,61562498,61564325,61564961,61568974,61569638,61570135,
SERPINB10	1	chr18	+	61575225	61603345	61575274,61582912,61584755,61585336,61587139,61597421,61600437,	61582736,61584690,61585199,61587022,61597279,61600282,61602072,
HMSD	0	chr18	+	61616535	61629068	61616634,61620761,61621791,	61620588,61621642,61627392,
SERPINB8	1	chr18	+	61637159	61656608	61637404,61645710,61647172,61649072,61650955,61652479,	61645533,61647035,61648955,61650813,61652327,61654108,
DSEL	1	chr18	-	65173819	65184217	65182729,	65183598,
TMX3	1	chr18	-	66340925	66382535	66344430,66346768,66348347,66350218,66351480,66351722,66355002,66358598,66364540,66365268,66367722,66369027,66377381,66378640,66381137,	66346700,66348218,66350162,66351427,66351665,66354904,66358532,66364463,66365169,66367642,66368982,66377258,66378601,66381083,66382173,
CD226	0	chr18	-	67520511	67624232	67531675,67534647,67540482,67563281,67614305,67614669,	67534593,67540380,67562937,67613970,67614597,67623991,
SOCS6	1	chr18	+	67956137	67997436	67956326,	67991779,
CBLN2	1	chr18	-	70203915	70210789	70205608,70206007,70209561,	70205888,70209039,70210721,
FBXO15	0	chr18	-	71740601	71815100	71740965,71749286,71790745,71791806,71793336,71796849,71797893,71803101,71807547,	71749162,71790603,71791724,71793210,71796640,71797651,71802997,71807437,71814905,
C18orf63	0	chr18	+	71983048	72026422	71983344,71985234,71987826,71989989,71995293,71996271,71998177,72006059,72009363,72009561,72010937,72021503,72021781,	71985069,71987748,71989933,71995182,71996230,71998101,72005950,72009267,72009476,72010754,72020481,72021692,72023716,
FAM69C	0	chr18	-	72101334	72124503	72103954,72109351,72114518,	72109187,72113841,72124297,
CNDP2	1	chr18	+	72163443	72190689	72163666,72167268,72168707,72173246,72176163,72178248,72179767,72180954,72183627,72185875,72186331,	72167117,72168564,72173084,72176075,72178048,72179683,72180794,72183463,72185734,72186184,72187234,
ZADH2	1	chr18	-	72907063	72921303	72914295,	72920805,
TSHZ1	1	chr18	+	72922710	73001905	72923198,	72997403,
SALL3	1	chr18	+	76740275	76759974	76740356,76755462,	76752074,76756891,
KCNG2	1	chr18	+	77623668	77659816	77624291,	77659040,
PQLC1	0	chr18	-	77662420	77711664	77664183,77679400,77694022,77703462,77711025,	77679184,77693969,77703329,77710724,77711581,
TXNL4A	1	chr18	-	77730811	77748593	77733856,77737701,	77737598,77748240,
RP11-795F19.5	0	chr18	+	77794346	77854968	77794653,77829906,	77829798,77853168,
RBFA	0	chr18	+	77794358	77806392	77794653,77796710,77797506,77798617,77802219,77804285,	77796668,77797330,77798505,77802135,77804212,77805774,
ADNP2	1	chr18	+	77866915	77898234	77867026,77867356,77875533,77891075,	77867035,77875413,77890986,77893495,
ELAVL1	1	chr19	-	8027159	8509925	8028691,8032674,8038762,8046070,8056718,8214219,8326888,	8032449,8038609,8045967,8056528,8214188,8326853,8509890,
KANK3	1	chr19	-	8387468	8408146	8387806,8389431,8389714,8389980,8398114,8398692,8399000,8399303,8400676,8402740,	8389333,8389514,8389835,8397898,8398608,8398794,8399204,8399384,8402679,8408109,
TMEM38A	1	chr19	+	16771938	16800840	16772152,16790951,16791392,16793319,16797216,	16790795,16791208,16793232,16797099,16798955,
RHPN2	1	chr19	-	33469499	33555794	33471162,33481575,33482875,33484959,33487126,33490611,33493309,33493906,33499086,33502709,33503630,33512552,33517538,33535270,	33481420,33482729,33484883,33486932,33490492,33493153,33493719,33498920,33502585,33503553,33512477,33517410,33535155,33555690,
ATP5SL	1	chr19	-	41937224	41945810	41938313,41939339,41939578,41942377,41944319,	41939177,41939442,41942297,41944123,41945787,
MED25	1	chr19	+	50321546	50340236	50321732,50321873,50322553,50331804,50332347,50333205,50333475,50333855,50334144,50334718,50335278,50335414,50335672,50338434,50338862,50339202,50339663,	50321828,50322429,50331706,50332227,50333043,50333345,50333768,50333951,50334590,50335193,50335357,50335565,50338243,50338791,50338984,50339483,50340104,
